"taxon","log_ratio_effect","se_mean","p_value","p_adj_BH"
"Nitratireductor sp.",-0.0434100676529576,3.96897444012537,0.849064142905658,1
"Nibribacter ruber",-0.85000048974428,5.51160044645945,0.849122846585105,1
"Streptomyces sp. JB150",0.305044791692969,4.62796848627171,0.849184223105511,1
"Hartmannibacter diazotrophicus",-0.0265287909043438,4.02720540075268,0.849242856456429,1
"uncultured Desulfobulbus sp.",0.149177769886261,1.38030646245074,0.849270667347423,1
"Theiavirus salishense",0.537018015177683,5.63855974964333,0.849367952805716,1
"Acetobacter pasteurianus",-0.489418756639183,5.04088030158811,0.849421527702057,1
"Paenibacillus sp. RC67",0.124603955198727,4.31109975129732,0.849565469760921,1
"Oenococcus oeni",0.556951228475773,5.49821489634179,0.84964223573701,1
"Arthrobacter alpinus",0.146571074765566,4.15364787793828,0.849663021132498,1
"Dyadobacter fanqingshengii",-0.319307729936677,4.43915660000949,0.849829699200077,1
"Sphingobium sp. JS3065",-0.0551788894612513,3.95976963040011,0.849895098943522,1
"Myroides fluvii",0.510153801538011,5.67176556784005,0.849908055941218,1
"Arthrobacter agilis",0.0963570542427913,3.17550506106782,0.850052815139839,1
"Flavobacterium endoglycinae",-0.331959885732395,4.70372804301953,0.850063243712945,1
"Sphingobium sp. TKS",-0.168073409305356,4.17803164765082,0.850090664465947,1
"Alistipes indistinctus",0.473732604122572,2.55375814215042,0.850180440121007,1
"Aeromonas caviae",0.131551613016715,4.17208290387896,0.850194987053539,1
"Streptomyces sp. MRC013",0.21471252517072,4.66652694903281,0.850208388710411,1
"Oceanirhabdus sp. W0125-5",-0.303031427568676,3.34706850205305,0.85028921774552,1
"Citrobacter braakii",-0.748333177035312,4.84461061886327,0.85029626580474,1
"Paenibacillus andongensis",-0.153250000764506,4.12555331734111,0.850298485174684,1
"Sphingobacterium sp. CZ-2",0.448977965594708,5.11313372835838,0.850310420495482,1
"Tritonibacter scottomollicae",0.587283064457746,5.59620457448624,0.850333099902937,1
"Polaromonas sp. JS666",0.256328415467847,4.56859101563626,0.850343232843646,1
"Flavobacterium sp. F-323",0.122714260660275,4.52574103565172,0.850359798327173,1
"Microvenator marinus",0.609571826819754,5.79514792563548,0.850374965280294,1
"Arthrobacter sp. CDRTa11",0.156685078416915,4.64785519008314,0.850387021922893,1
"Epilithonimonas vandammei",-0.0612367327568855,4.10937413236155,0.850449069627118,1
"Caulobacter henricii",0.1504363340612,3.53620309583087,0.850670251541141,1
"Methylomonas sp. EFPC1",-0.910725168826363,5.83557613148836,0.850889765414155,1
"Porifericola rhodea",-0.358609141532023,4.51689266009126,0.850904268648182,1
"Brachybacterium faecium",0.148820454857774,4.51356645605559,0.850950006594871,1
"Streptomyces ambofaciens",-0.13068317388827,4.14981636359729,0.851199504235247,1
"Mycolicibacter sp. MYC098",0.396642654520367,4.99626894542353,0.851235830800015,1
"Sorangium cellulosum",-0.371548924633879,2.15190609833725,0.851317451499149,1
"Pandoraea pnomenusa",0.408689451416642,4.24660973402777,0.851412149653485,1
"Polystyrenella longa",-0.0467071057760525,4.1140782045686,0.851448971937568,1
"Pseudomonas benzenivorans",-0.233193783084402,4.77716128629919,0.85147691597172,1
"Nocardioides sp. dk884",-0.149071079842479,4.26424509603488,0.851586172515164,1
"Polymorphobacter megasporae",0.607912432144955,5.76994205914634,0.85171355658077,1
"Pedobacter schmidteae",-0.714861992478526,4.8429335640944,0.851719743804921,1
"Neisseria zalophi",0.0511763769871506,4.05299802140888,0.851807540502985,1
"Desulfohalobium retbaense",0.188479788002072,3.43141238656832,0.851862286077877,1
"Pseudomonas sp. DTU_2021_1001937_2_SI_NGA_ILE_001",0.080328575324278,3.21061708374169,0.851864431224486,1
"Bradyrhizobium sp. sBnM-33",-0.0042645141151865,3.11958773126403,0.851896273447208,1
"Thiolapillus brandeum",-0.22603997138773,3.213551266508,0.852135008648071,1
"Marichromatium purpuratum",-0.972345630708974,6.07687528186328,0.852236624997972,1
"Streptococcus chenjunshii",0.299621502430154,4.55576951566777,0.852268458162543,1
"Olsenella uli",-0.19258794368324,1.53625848415176,0.852270968012202,1
"Geobacillus sp. GHH01",-1.36293468447065,7.75887652685969,0.852351593021827,1
"Bifidobacterium pseudolongum",-0.126327706615565,1.34429747913142,0.852368313267058,1
"Corynebacterium massiliense",-0.317341222861601,4.85859876294635,0.852369243523063,1
"Pseudoduganella sp. SL102",-0.148817087476517,4.24748178546083,0.852376292572515,1
"Devosia sp. YIM 151766",-0.1683656376857,4.39382810173707,0.852447606503229,1
"Virgibacillus halodenitrificans",0.0400135502576533,4.14704562172777,0.852465286488822,1
"Desulfotomaculum nigrificans",-0.252555404799693,3.27581004588068,0.852490485698246,1
"Klebsiella variicola",0.379049908760784,4.08369099872361,0.852554025047372,1
"Leucobacter denitrificans",-0.328657056463871,3.7400782753641,0.852619670012567,1
"Mycolicibacterium neoaurum",0.0774013117290537,4.31402086347228,0.852658704991823,1
"Rathayibacter rathayi",0.295753427354259,4.5164934319647,0.852688808237836,1
"Auraticoccus monumenti",0.133181075591428,4.06364231385064,0.852698212526408,1
"Polaribacter sp. MED152",0.201374154952038,4.67122043564364,0.852727990044363,1
"Vogesella sp. LIG4",0.43674556893615,4.33973792888918,0.852754382500572,1
"Hyphomonas sp.",-0.311526632141232,3.47175563136144,0.852789932763241,1
"Methanocella arvoryzae",0.0399836117706703,4.11573118107997,0.852811465502989,1
"Microlunatus soli",-0.114001794809293,3.04921752606354,0.852877576643818,1
"Sphingomonas sp. S6-11",0.0939381291692879,4.46876807834347,0.853047428461159,1
"Occultella kanbiaonis",0.301813147288454,3.92582041319062,0.853075228016615,1
"Georgenia yuyongxinii",0.0678953728307366,4.33412246203574,0.853202943152572,1
"Cyanobium gracile",-0.286421560987991,3.58021242988322,0.853203277153413,1
"Fusobacterium hwasookii",-1.1761797145618,7.98642657425957,0.853237623318873,1
"Enterococcus thailandicus",0.257949841589617,4.81427079740282,0.853310278790144,1
"Acidovorax sp. NCPPB 3576",0.374689317593946,3.99019312689671,0.853317079711763,1
"Janthinobacterium lividum",0.573885208472217,5.43877169201505,0.853599308192279,1
"Streptomyces antimycoticus",-0.0624833060568386,3.9769500612931,0.853679366475959,1
"Tissierella sp. Yu-01",0.11247430775387,4.19175718180074,0.853683092980833,1
"Riemerella columbina",0.421998306723228,5.09912842987771,0.853696192075748,1
"Rhodococcus sp. B7740",0.0441887438391861,4.37211400235914,0.853714378379094,1
"Synechococcus sp. CCFWC 502",0.363322011596668,5.05680725092565,0.853807396235032,1
"Thiocystis violascens",-0.192549447970623,3.30369358841464,0.853900951721346,1
"Chryseobacterium salivictor",0.242596945474635,4.77947130423948,0.8542774337731,1
"Yoonia vestfoldensis",0.022033254655823,3.95540566924244,0.854291240196558,1
"Rathayibacter sp. VKM Ac-2804",0.456653081339647,4.65364973889589,0.854299869085403,1
"Pseudomonas cichorii",0.0247654186533053,3.33017122559686,0.854304520021293,1
"Limnohabitans sp. 103DPR2",-0.237509956789879,4.43453369693071,0.854334001143569,1
"Phycisphaera mikurensis",-0.264629491850085,1.90228413125935,0.854353406947303,1
"Acinetobacter variabilis",0.432384446720135,5.2755369032621,0.854397637264892,1
"Saccharopolyspora pogona",0.236613932163386,4.84608590677416,0.854559641805486,1
"Telluria mixta",0.272007392019841,3.77308929999246,0.854578822621721,1
"Cellulomonas sp. Y8",-0.518698417115128,4.26184631963474,0.854616606332166,1
"Pullulanibacillus sp. KACC 23026",-0.338400603362342,4.8291862210068,0.854782258256971,1
"Methylobacterium organophilum",-0.183681188008529,3.3985056394747,0.854829559970735,1
"Chryseobacterium sp. Y16C",-0.464057021126917,5.26528070972768,0.854830389730155,1
"Variovorax sp. HW608",-0.247327393167298,3.53620640025243,0.854850066373418,1
"Photorhabdus laumondii",-0.0433156232189735,4.05731815155427,0.855026871168263,1
"Halomicroarcula sp. ZS-22-S1",0.517100309501038,5.53400377560578,0.855099926424985,1
"Caenibius tardaugens",0.464885179675293,5.25236957865362,0.855196494765037,1
"Kocuria sp. TGY1127_2",-0.330906274837516,3.64714247707982,0.855249676329685,1
"Nitratireductor mangrovi",-0.163739857755381,4.57192602899314,0.855470736521434,1
"Geobacillus stearothermophilus",-0.1706643202888,4.55282065100327,0.85551199293157,1
"Bradyrhizobium sp. 1(2017)",-0.299236985561358,3.69177028108232,0.855791032196731,1
"Gleimia europaea",-0.117401241821041,3.04182864032081,0.855819938398838,1
"Leucobacter insecticola",-0.206856144849059,4.40697465948823,0.85588002142418,1
"Sphingosinicella flava",-0.501014657294946,5.46449559086255,0.855931769687228,1
"Roseibium aggregatum",-0.483686131414591,5.08557697431329,0.855936895969022,1
"Paenibacillus peoriae",0.457924296094565,5.72992836137042,0.85596444565028,1
"Janibacter sp. CX7",0.675782371941277,5.39047272403377,0.85604476143674,1
"Microvirga thermotolerans",-0.186958163745925,3.34292344302289,0.856133345535718,1
"Synechococcus sp. BMK-MC-1",-0.59230841753852,4.59830692470974,0.856145628377631,1
"Christiangramia flava",-0.771132436464684,6.84699896982151,0.856158219433398,1
"Methylococcus capsulatus",-0.469162228465695,5.20813327027692,0.85619199012283,1
"Streptomyces lincolnensis",0.0165892906730529,4.24834024301423,0.856206132323515,1
"Treponema ruminis",0.00658420076207331,3.22009154837964,0.856249619888154,1
"Ligilactobacillus murinus",-0.311396437129969,4.56693642200174,0.856263523793027,1
"Bacillus vallismortis",0.387482755958536,5.40406114515041,0.856287643759693,1
"Cystobacter fuscus",0.126887657427472,3.45651415507165,0.856340171635907,1
"Phascolarctobacterium faecium",0.402281732196638,2.3742342871054,0.856424156920489,1
"Methylocystis sp. SC2",-0.1982115063947,3.3339360205229,0.856526561732437,1
"Nocardioides marinisabuli",-0.313466584732755,3.68553915529095,0.856542937528524,1
"Pseudoxanthomonas sp. SE1",-0.343947437455967,5.3213342309174,0.856543186465696,1
"Pseudoalteromonas xiamenensis",0.344241720538035,5.12080294069581,0.85657126363601,1
"Mycoplasma putrefaciens",-0.142669814961783,4.22061094121799,0.856604744197918,1
"Hymenobacter oligotrophus",0.334772254087043,2.13993047896448,0.856623086346001,1
"Leadbetterella byssophila",0.0645527495338332,4.47590021371257,0.856661318574504,1
"Asticcacaulis sp. ZE23SCel15",0.0761166507017506,3.91865342981907,0.856747380539855,1
"Pseudoroseomonas cervicalis",-0.305722538843132,3.80178317471376,0.856761288082424,1
"Pseudomonas putida",-0.333807309299513,2.09213582369003,0.856765287100632,1
"Caldalkalibacillus thermarum",0.246342598507546,4.8070594276904,0.856885678367216,1
"Adlercreutzia equolifaciens",0.675158983894497,3.59765941630628,0.856906799824583,1
"Thermophilibacter immobilis",0.291919304210237,1.9414988720915,0.856939513823759,1
"Thalassospira sp. GO-4",0.247569905112252,4.99118481067423,0.856980908453394,1
"Labilibaculum sp.",0.353912179464077,5.1560955264688,0.857129618818183,1
"Lactobacillus crispatus",0.175347800363011,4.45148947928709,0.857161017025428,1
"Candidatus Mycobacterium wuenschmannii",0.294988493084915,4.93098658023461,0.857177911877109,1
"Novosphingobium kaempferiae",0.156592448662379,3.48225957630861,0.857184468941372,1
"Kineothrix sp. MB12-C1",-0.201874212257188,1.6460585141951,0.85721711780124,1
"Actinokineospora sp. UTMC 2448",-0.217897271503003,3.34533907624692,0.857227840344562,1
"Sphingomonas xanthus",0.175642782118828,4.58984834956797,0.857250202745738,1
"Chimaeribacter arupi",-0.570458908122566,4.62867587793522,0.857331757959138,1
"Noviherbaspirillum sp. UKPF54",-0.0632966474964831,4.13495584642417,0.857452305688814,1
"Brevibacterium casei",-0.28858475529506,3.59006466867454,0.857501525975788,1
"Phycicoccus sp. HDW14",0.266924823708955,3.91111302210854,0.857526424469767,1
"Pseudomonas palleroniana",0.0185837869167125,3.1483895149909,0.857627415380583,1
"Sphingobacterium sp. UDSM-2020",-0.0385562336535739,4.28902390374718,0.857658207304897,1
"Agrobacterium vitis",0.0738756824732849,3.46565155555938,0.857670208200264,1
"Candidatus Methylospira mobilis",0.320106627070394,3.75248784742799,0.857759150155013,1
"Streptomyces sp. M54",0.775018345980743,6.82744515781313,0.85780077852611,1
"Amycolatopsis orientalis",0.117656122692714,4.63132911960131,0.857960095711813,1
"Phreatobacter stygius",0.330871024644756,4.10364670266763,0.858015137791951,1
"Pseudomonas brenneri",0.0508451030539102,4.25776754135915,0.858182368382625,1
"Amylibacter sp. IMCC11727",0.291952073231867,4.92938630397993,0.858291886201228,1
"Cupriavidus basilensis",-0.372801415953153,4.08126074219043,0.85834736007887,1
"Salinigranum marinum",-0.00736490067165026,4.36463123402711,0.858515491571867,1
"Salipiger profundus",-0.356079735611003,3.95287102268389,0.858522863183302,1
"Salicibibacter cibarius",0.271779862588045,5.1055912637412,0.858649644754825,1
"Lonsdalea britannica",0.149362997632377,4.74688625459573,0.858663187049743,1
"Caldinitratiruptor microaerophilus",0.164586736514289,1.54570286389432,0.858683015216608,1
"Pacificitalea manganoxidans",-0.367235566192133,3.80027842175346,0.858698375692293,1
"Xylanimonas allomyrinae",-0.382303672269998,4.02523607371988,0.858718221348143,1
"Agrobacterium salinitolerans",-0.053131380595969,4.30730492216654,0.85874767223487,1
"Herbiconiux sp. SALV-R1",0.551791342424512,4.60353448120974,0.858814935636259,1
"Parvibaculum lavamentivorans",-0.256705120671098,3.43695975071664,0.858827576042574,1
"Segatella copri",1.20232786211982,6.32379267081427,0.858883066035954,1
"Maribacter sp. HTCC2170",0.362136978210309,5.74729394813598,0.858976324836278,1
"Lacimicrobium alkaliphilum",-0.532658842449135,5.89639627504196,0.859215976314798,1
"Methanococcoides methylutens",-0.0454383134814008,4.34816219133484,0.859261298163705,1
"Achromobacter sp. R39",-0.797700068979373,5.84996868989003,0.859356440931803,1
"Paenibacillus sp. G2S3",0.115941712599651,4.43916779396814,0.859383416295897,1
"Fervidobacterium pennivorans",-0.524526386432295,4.46336087558769,0.859398929137227,1
"Gimesia fumaroli",0.106679188990462,4.34205624025882,0.859415293850159,1
"Zunongwangia sp. SCSIO 43204",-0.284495654120265,4.84689532294451,0.859426025802838,1
"Brevibacterium linens",0.26438522934737,3.96121084048197,0.859473134198382,1
"Bremerella volcania",-0.172770093342073,3.27075829713407,0.859583250512008,1
"Georhizobium profundi",0.0773855151664337,3.33206290487146,0.859694850160142,1
"Spirosoma radiotolerans",-0.811518131682116,5.50721546617284,0.859757945908403,1
"Streptomyces sp. Tu 2975",-0.068713188418802,4.18360065084358,0.859810307692286,1
"Gilliamella apis",0.0621562561895204,3.13719350147322,0.859812324973327,1
"Pandoraea fibrosis",0.138446806433436,4.65571046202254,0.859918564250881,1
"Gordonia sp. NB41Y",-0.196025447405343,4.70115932159305,0.860007193082602,1
"Burkholderia sp. MSMB0856",0.451640094464235,5.54610405035317,0.860030377479514,1
"Paracoccus sp. SCSIO 75233",0.234196084058634,4.64052118443659,0.860110397230057,1
"Streptomyces sp. NA04227",0.0681712863146396,3.43001458948213,0.860271056427685,1
"Acinetobacter seifertii",-0.683063243219368,5.10792665507072,0.86027476224692,1
"Levilactobacillus zymae",-0.335016397864073,3.79423539867539,0.860450768832269,1
"Shewanella khirikhana",0.489171577465014,5.50537847208164,0.860575081349175,1
"Chryseobacterium sp. 6424",0.248071691014225,5.14984891272701,0.860583395839167,1
"Shewanella sediminis",0.0442662988214636,4.33045581447809,0.86074768843468,1
"Spongiibacter nanhainus",0.0233552943832494,4.16920286528868,0.860762683922396,1
"Cupriavidus neocaledonicus",-0.378885523521794,3.89782072172169,0.860898618531313,1
"Kytococcus sedentarius",-0.820959948111102,5.95374223492734,0.860922442069897,1
"Gramella sp. MAR_2010_147",0.540078668774578,4.61604734511203,0.860986036644268,1
"Paraburkholderia terrae",0.333104051002689,4.11079655680219,0.861001535849514,1
"Sutterella megalosphaeroides",-0.835197284455515,4.50409090020539,0.86109565273634,1
"Mycolicibacterium moriokaense",-0.298983459876205,3.69995057098173,0.861111765437191,1
"Lacrimispora sphenoides",-0.349954105034166,2.24502189237089,0.861138748495687,1
"Rhodobacter sp. CZR27",0.183784167114633,3.61881086119544,0.861172009935724,1
"Streptomyces sp. HL-66",-0.286283259277371,3.62338281872002,0.861212234827355,1
"Halothiobacillus neapolitanus",-0.114729344696657,3.06818785228044,0.861223666381279,1
"Ndongobacter massiliensis",0.371407836797582,4.25594314719761,0.861240810114914,1
"Arthrobacter sp. PAMC25564",0.142975557504805,4.53727296920484,0.86126776797865,1
"Serratia sp. ATCC 39006",-0.634173267552343,6.29890096675559,0.861386206843212,1
"Neokomagataea tanensis",0.0568008971159822,4.67118224958114,0.86144647557044,1
"Brenneria goodwinii",-0.0867015055957126,4.46119357425427,0.861469676630366,1
"Tardiphaga sp. 37S4",0.23813557214716,4.99435719896108,0.861507406237319,1
"Methylobacterium aquaticum",-0.171863517254655,3.52389955033752,0.861520065918022,1
"Leuconostoc carnosum",0.620082553274354,5.70509090517626,0.861547346738863,1
"Cupriavidus gilardii",0.491939803136255,4.5405569335719,0.861554467688327,1
"Leucobacter rhizosphaerae",0.234205408605389,5.06187541684711,0.861587133424439,1
"Leisingera caerulea",-0.205469862247952,3.36207699061568,0.861587708467117,1
"Sphingobacterium multivorum",0.348339104514324,4.33864318644667,0.86167523508697,1
"Corynebacterium anserum",0.00561075296530113,3.18909028047801,0.861804403812938,1
"Pseudomonas sp. ABC1",0.0519650344692467,3.1204594851844,0.861842740110518,1
"Corynebacterium sp. P3-F1",0.212159320535465,4.88989903682111,0.861853336005779,1
"Frankia sp. QA3",-0.0113658897851284,4.13001759891187,0.861952025099557,1
"Nitratifractor salsuginis",0.0972740068604404,4.19068357594796,0.862027337753056,1
"Berryella intestinalis",-0.339145104439042,2.21204304022266,0.862160697224537,1
"Winogradskyella sediminis",0.0483531179401028,4.7757432086278,0.862179519451877,1
"Bradyrhizobium oligotrophicum",-0.0198752458031485,3.15062037517753,0.862222308355847,1
"Muribaculum intestinale",0.170802651261022,1.58940932844299,0.862237609550869,1
"Amycolatopsis acidiphila",-0.580437992027227,4.95236057314191,0.862287147789854,1
"Corynebacterium bovis",0.0686218403716826,4.58382701205467,0.8623157024259,1
"Flavobacterium gelatinilyticum",0.225137279675029,5.02520408153692,0.862361742641248,1
"Rufibacter sp. DG15C",0.324818358227599,5.20601842679987,0.862368050024097,1
"uncultured Acetobacterium sp.",-0.0727341541437004,1.33737961016748,0.862499479685906,1
"Flavobacterium sp. F-70",-0.270550059709967,3.64933048274868,0.862507468259873,1
"Raineyella sp. W15-4",-0.175479553561909,4.44466913230371,0.862666585634542,1
"Mycobacterium kubicae",-0.18878724900463,4.49901752580327,0.86269959642133,1
"Propionibacterium australiense",-0.265606952244493,3.64328767814761,0.8629297747573,1
"Hydrogenophaga sp. SL48",0.187491130948099,3.69194035335095,0.862962997841471,1
"Microbulbifer variabilis",-0.27806656920357,3.70437901077339,0.863093704011808,1
"Chryseobacterium sp. MA9",0.215704312055241,5.12465360712739,0.863153329361272,1
"Kosakonia radicincitans",0.448157874194211,5.68274505260326,0.863255321914501,1
"Mycolicibacterium fortuitum",-0.175508997988241,4.87001474023885,0.863276439550649,1
"Marinobacter sp. LV10R510-11A",0.505221190563796,4.93872784691813,0.86327741102892,1
"Ruegeria sp. TM1040",-0.174632607368563,4.54746481400647,0.863379429138783,1
"Massilia sp. WG5",0.415322445812016,2.62775265217616,0.863706308031227,1
"Thiocapsa bogorovii",0.0451983367908066,3.33264287410407,0.863754199704663,1
"Halanaerobium praevalens",0.257039062946443,5.00629977219392,0.863814743109184,1
"Brevibacillus ruminantium",0.162499756801191,1.6265386225449,0.863864297065459,1
"Sphingomonas sp. HMP9",0.0504245853440296,4.35909856299821,0.863984441481067,1
"Bacteroides thetaiotaomicron",-0.398501066055136,2.48742763987184,0.864089412516314,1
"Leuconostoc gelidum",0.550805835182575,6.00296108569,0.864246027268988,1
"Nocardia mangyaensis",-0.00321954503150808,4.26592395992252,0.864476142324392,1
"Marinicauda algicola",0.00283406268930265,3.36054074166544,0.864595214712415,1
"Enterobacter mori",-0.152113734401404,3.24782119663917,0.864599731343182,1
"Aristaeella hokkaidonensis",-0.0887434745134956,1.35198832196562,0.864660389826032,1
"Pseudomonas prosekii",0.267085348080954,5.13835060623632,0.864809646768886,1
"Amycolatopsis roodepoortensis",0.164418335664608,3.67931806835101,0.864993669123044,1
"Herbaspirillum hiltneri",-0.169449608393915,3.44027552870363,0.865069955929834,1
"Alkaliphilus metalliredigens",-0.2251163776831,3.66228413130901,0.865185347482525,1
"Salinicola endophyticus",0.345110280191733,5.52594227822246,0.865324147446439,1
"Desulfuromonas sp. DDH964",0.13774445223513,3.51492527584854,0.865334175236657,1
"Elizabethkingia bruuniana",-0.326897249219838,4.94414379190345,0.865342031125041,1
"Bifidobacterium dentium",0.32252969020986,2.29404679460172,0.865389296485373,1
"Leeuwenhoekiella sp. ZYFB001",0.210759796484585,5.34862945399392,0.865549627844902,1
"Thermincola potens",-0.202582617269072,1.84874599905939,0.865559209636435,1
"Granulicella sp. WH15",-0.0747363476594083,4.46071352011917,0.865564208357985,1
"Delftia sp. HK171",-0.376982134909652,5.3334755288747,0.865583681927893,1
"Streptococcus pantholopis",-0.496024284916575,4.49915172294212,0.865629904301038,1
"Bradyrhizobium sp. BTAi1",0.047769506216223,3.459108203335,0.865647730155123,1
"Maribacter litopenaei",0.0466401584248157,4.79208956503715,0.865730474652012,1
"Luteolibacter ambystomatis",-0.396105732610232,2.55500681736802,0.865776673285109,1
"Arthrobacter polaris",0.10011872774715,4.61988892166314,0.865833014126818,1
"Tuwongella immobilis",0.157713157037158,4.49261542708987,0.865854692405847,1
"Marinitoga aeolica",0.129608675281813,5.01553534031138,0.865946261260689,1
"Deinococcus sp. NW-56",-0.249216924105176,3.93024054314436,0.865967648142437,1
"Devosia sp. G20-9",-0.490207367343382,4.65876216751981,0.865997242009104,1
"Neobacillus drentensis",0.113964262771854,5.11721983591965,0.866297324326676,1
"Dokdonia sp. PRO95",-0.0172095717864647,4.61058568267966,0.866309199480217,1
"Lacipirellula limnantheis",-0.00322911863744305,3.09280806201289,0.866383224591243,1
"Mycobacterium sp. 20KCMC460",-0.164486991882179,3.35977235667651,0.866384030257796,1
"Butyricimonas virosa",0.271456736350145,2.00722442488396,0.866456640146423,1
"Qipengyuania sp. SS22",0.233554983590822,5.00028786193748,0.86647516762502,1
"Pseudomonas sp. Os17",0.359309317488874,5.39411349618188,0.866585843585083,1
"Sphingomonas radiodurans",-0.159229495942753,4.71304861183553,0.866629664738739,1
"Sodalis ligni",-0.170502636938293,4.60275564579454,0.866701762219139,1
"Mageeibacillus indolicus",-0.0521112782757175,1.2437923533073,0.866923195123939,1
"Flavobacterium sp. 20NA77.7",-0.090708354134816,4.38055302722742,0.86697499743902,1
"Cellulophaga sp. L1A9",-0.00588248522911062,4.63028346076228,0.867019805875199,1
"Flavonifractor plautii",0.265280948985916,1.99549430849212,0.867145199588069,1
"Acaryochloris marina",0.225135366250936,5.25312098888704,0.867168214387476,1
"Pseudomonas sp. IAC-BECa141",-0.0967338161014998,4.71686361809519,0.867183216010688,1
"Bartonella choladocola",0.601655090934232,6.54266804250727,0.867223528259574,1
"Actinomadura graeca",-0.00171934332914803,3.24581006270069,0.867280023856875,1
"Desulfobacula toluolica",0.564054055552845,6.40350380889066,0.867490661164701,1
"Leucobacter allii",0.171679669689051,5.1627077162353,0.867600984376309,1
"Corynebacterium comes",-0.167911916743359,3.56298086257996,0.867663831682339,1
"Selenobaculum gbiensis",0.202181211747913,3.94430432285793,0.867731042744928,1
"Flavobacterium pectinovorum",0.152542666255518,5.02649779032014,0.867843552567763,1
"Elusimicrobium minutum",-0.304243104625887,5.08910129199236,0.86785425390439,1
"Hyphomicrobium sp. MC1",0.159424424992797,3.63516202387719,0.867882090600745,1
"Desulforapulum autotrophicum",-0.0784509778416881,3.20622829376133,0.867938923902543,1
"Flavobacterium dauae",-0.164669055133032,4.93972943758577,0.868158053562452,1
"Sulfitobacter sp. SK011",0.00540448183947592,4.44859000924823,0.868181984916313,1
"Oligella urethralis",-0.218558850617862,4.77404779098231,0.868199919670826,1
"Comamonas flocculans",-0.345857887657717,3.94937499466384,0.868291143400222,1
"Salinivibrio kushneri",-0.0774958360364277,3.18384586208509,0.868396566836872,1
"Aurantimonas sp. HBX-1",-0.00958504242901507,4.47786256013273,0.868420611251434,1
"Biomaibacter acetigenes",-0.0227603117313107,3.24472193511944,0.86849470731485,1
"Novosphingobium resinovorum",-0.256123156822783,3.92835926965276,0.868558779113405,1
"Thermoclostridium stercorarium",-0.297978034005145,4.0828965445473,0.868726162235219,1
"Mycobacterium cookii",0.162068955043941,4.96091409099106,0.86874572202926,1
"Chlorobium phaeobacteroides",0.193430072976898,5.43242844831428,0.868799987864895,1
"Prevotella sp. E9-3",-0.489195731800123,2.99892138642489,0.868907540874389,1
"Aquimarina sp. BL5",-0.00503871416808827,3.33319854958031,0.868933875925486,1
"Kocuria rhizophila",-0.684975147086579,3.88006900978083,0.868959752467691,1
"Myroides sp. A21",0.648861277875151,6.35509014739234,0.868999295296523,1
"Microbacterium oryzae",0.229037560532792,3.9722960203079,0.86903494000641,1
"Streptomyces tsukubensis",-0.321711964660162,4.18271567413356,0.869041914400325,1
"Streptococcus rubneri",-0.269232740235037,5.2735705771809,0.86957574007325,1
"Fuscovulum blasticum",-0.0364733461802814,4.81740409308768,0.869762825101636,1
"Varunaivibrio sulfuroxidans",0.100245389340311,3.66787360088868,0.869836579745852,1
"Eikenella exigua",0.00895572499466045,3.44558271728244,0.869918022033688,1
"Lawsonia intracellularis",-0.414661291439847,2.71533066217023,0.869918274341809,1
"Rossellomorea marisflavi",0.176066254273052,1.8025018264179,0.869930144958169,1
"Pseudoglutamicibacter albus",-0.126150787777353,4.58135736853445,0.869989024184647,1
"Acetilactobacillus jinshanensis",-0.18090858150448,3.5057038300242,0.870087805259142,1
"Ralstonia wenshanensis",-0.332846970010407,4.10482876690764,0.870088916841973,1
"Lactococcus lactis",0.58495159575692,3.54400174270616,0.870092817815961,1
"Corynebacterium macginleyi",0.164610404705646,5.1246282706949,0.870144023628467,1
"Caballeronia insecticola",-0.301547549113622,5.26007833936274,0.870149590258799,1
"Heyndrickxia vini",0.165921748847566,5.05161164002626,0.870296388990572,1
"Nocardioides aquaticus",-0.195776931622617,4.67413582700536,0.870299422089231,1
"Pontibacter akesuensis",-0.191354828057016,3.74010826626441,0.870421794074327,1
"Bradyrhizobium sp. BWA-3-5",-0.0082438112150518,4.65076841082035,0.87051441489242,1
"Musicola paradisiaca",-0.25826666978155,3.83071082456267,0.870570202871161,1
"uncultured Martelella sp.",-0.0485900357990745,3.42918115936747,0.870580129686048,1
"Eleftheria terrae",-0.885143278908174,6.3758103485887,0.870581767704347,1
"Sphingomonas sp. NIC1",0.485805388990813,6.11137358190491,0.870707329314038,1
"Pseudomonas sp. HN11",0.133358550989854,5.03938977602962,0.870728327014737,1
"Paenibacillus borealis",0.11944774619667,3.92555976199657,0.870737953287418,1
"Leptotrichia wadei",0.471885811003384,5.7037558407869,0.870778843718487,1
"Youhaiella tibetensis",-0.021302856472205,3.47334318376181,0.870825769319062,1
"Streptacidiphilus sp. P02-A3a",-0.00124410971614074,3.51014956712895,0.87093331039086,1
"Candidatus Rhabdochlamydia porcellionis",0.291991633434524,5.35923611586485,0.870935512654351,1
"Eggerthella guodeyinii",0.334218425673529,2.37363520942901,0.871111053813289,1
"Abyssalbus ytuae",0.587178575225565,6.36757002884025,0.871174372917957,1
"Bradyrhizobium sp. CIAT3101",0.139615582246841,3.65071555018374,0.871283037339097,1
"Sulfitobacter sp. JL08",0.220885779501624,5.03456142302526,0.871401404808255,1
"Raineyella sp. LH-20",-0.432061013278769,4.61943139035449,0.871512083434332,1
